Name,Category,Area,Address,Phone,Email,Rating,Reviews,Website,Instagram,Facebook,Est.Year,Score,Source
"Behrouz Biryani","Cloud Kitchen","Vasna Bhayli Road","Shop No. 1, Ground Floor, Shivalik Plaza, Vasna Bhayli Road, Vadodara, Gujarat 390015","","",4.1,1000,"","","",2016,50,"gemini-ai"
"The Daily Grind Cafe & Kitchen","Cloud Kitchen","Sevasi","Shop No. 1, Ground Floor, Shivalik Plaza, Sevasi, Vadodara, Gujarat 391101","","",4.1,500,"","","",2018,50,"gemini-ai"
"SRL Diagnostics","Diagnostic Center","Genda Circle","Shop No. 1, Ground Floor, Genda Circle, Race Course Road, Vadodara, Gujarat 390007","","customercare@srl.in",4,100,"","","",,50,"gemini-ai"
"The Barbeque Company","Restaurant & Cafe","Lal Baug","3rd Floor, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4.1,2200,"","","",2018,50,"gemini-ai"
"Keventers","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4.1,620,"","","",2019,50,"gemini-ai"
"Starbucks","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4.2,1550,"","","",2020,50,"gemini-ai"
"Tea Post","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4.1,580,"","","",2019,50,"gemini-ai"
"Maharaja Thaal","Restaurant & Cafe","Lal Baug","1st Floor, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4.2,1050,"","","",2019,50,"gemini-ai"
"The Yellow Chilli by Sanjeev Kapoor","Restaurant & Cafe","Lal Baug","4th Floor, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4.1,1250,"","","",2019,50,"gemini-ai"
"Advance Physiotherapy Clinic (Dr. Mitesh Patel)","Physiotherapy","Alkapuri","203, Atlantis K-10, Sarabhai Road, Near Genda Circle, Alkapuri, Vadodara, Gujarat 390007","","advancephysio@gmail.com",4.6,70,"","","",,50,"gemini-ai"
"Shreeji Physiotherapy Clinic (Dr. Hardik Patel)","Physiotherapy","Alkapuri","202, Atlantis K-10, Sarabhai Road, Near Genda Circle, Alkapuri, Vadodara, Gujarat 390007","","shreejiphysio@gmail.com",4.6,50,"","","",,50,"gemini-ai"
"La Pino'z Pizza","Restaurant & Cafe","New Alkapuri","Shop No 1, Grand Square, New Alkapuri, Vadodara, Gujarat 391330","","",4.1,1000,"","","",2020,50,"gemini-ai"
"The Grand Thakar","Restaurant & Cafe","Gotri","3rd Floor, Eva The Mall, Gotri Rd, Vadodara, Gujarat 390021","","",4.1,6800,"","","",2018,50,"gemini-ai"
"Behrouz Biryani","Cloud Kitchen","Gotri","Shop No. 1, Ground Floor, Shivalik Plaza, Gotri Road, Vadodara, Gujarat 390021","","",4.1,1000,"","","",2016,50,"gemini-ai"
"Talwalkars Better Value Fitness Ltd.","Gym & Fitness","Sayajigunj","3rd Floor, Kunj Plaza, Sayajigunj, Vadodara, Gujarat 390020","","",4,150,"https://www.talwalkars.net/","@talwalkarsindia","@TalwalkarsIndia",,50,"gemini-ai"
"Shiv Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 9, Shiv Complex, Gotri Road, Vadodara, Gujarat 391330","9824040404","",4.3,41,"","","",,50,"gemini-ai"
"Jay Ambe Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 18, Ambe Arcade, Gotri Road, Vadodara, Gujarat 391330","9727010101","",4.3,40,"","","",,50,"gemini-ai"
"The Style Hub","Salon & Spa","Karelibaug","G-1, Shreenathji Arcade, New VIP Rd, Karelibaug, Vadodara, Gujarat 390018","8238045678","",4.3,40,"","","",,50,"gemini-ai"
"Dr. Kinjal Shah's Skin & Hair Clinic","Skin Clinic","Karelibaug","1st Floor, Shreeji Complex, Near L&T Circle, Karelibaug, Vadodara, Gujarat 390018","","kinjalshah.skinclinic@gmail.com",4.5,55,"","","",,50,"gemini-ai"
"Tyre Point Sama","Auto Repair","Sama","Sama-Savli Rd, Near Sama Canal, Sama, Vadodara, Gujarat 390008","9825115000","",4.3,40,"","","",,50,"gemini-ai"
"Car Wash & Detailing Sama","Auto Repair","Sama","Sama-Savli Rd, Near Sama Canal, Sama, Vadodara, Gujarat 390008","9825118000","",4.4,35,"","","",,50,"gemini-ai"
"Core Strength Pilates & Yoga","Yoga & Wellness","Race Course","201, 2nd Floor, Darshanam Exotica, Opp. Parsi Agiary, Race Course, Vadodara, Gujarat 390007","","corestrength.vadodara@gmail.com",4.6,30,"","","",2018,50,"gemini-ai"
"Hear Well ENT Clinic","Medical Clinic","Subhanpura","2nd Floor, Anand Complex, Subhanpura, Vadodara, Gujarat 390023","9825177788","",4.4,14,"","","",2018,50,"gemini-ai"
"Shreeji Gold","Jewellers & Jewellery","Sun Pharma Road","Shop No. 36, Sun Pharma Road, Vadodara, Gujarat 390012","9909970707","",4.4,21,"","","",,50,"gemini-ai"
"Sai Physiotherapy Clinic","Medical Clinic","Diwalipura","G-3, Krishna Complex, Diwalipura, Vadodara, Gujarat 390015","9824011223","",4.3,15,"","","",2018,50,"gemini-ai"
"Shreeji Tiffin Service","Cloud Kitchen","Chhani","Chhani, Vadodara, Gujarat 390002","9925112345","",4.3,30,"","","",,50,"gemini-ai"
"Shreeji Hospital & Trauma Center","Medical Clinic","Nandesari","Nandesari, Vadodara, Gujarat 391340","","shreejihospitalnandesari@gmail.com",4,120,"","","",2010,50,"gemini-ai"
"Shreeji Hospital - Pediatric Clinic","Medical Clinic","Nandesari","Shreeji Hospital, Nandesari, Vadodara, Gujarat 391340","","shreejihospitalnandesari@gmail.com",4,120,"","","",2010,50,"gemini-ai"
"Khodiyar Krupa Restaurant","Restaurant & Cafe","Khodiyar Nagar","Near Khodiyar Nagar Police Chowki, Vadodara, Gujarat 390019","8625012345","",3.6,60,"","","",2007,50,"gemini-ai"
"New Lucky Restaurant","Restaurant & Cafe","Khodiyar Nagar","Khodiyar Nagar, Vadodara, Gujarat 390019","8125012345","",3.5,50,"","","",2003,50,"gemini-ai"
"Sai Fast Food","Restaurant & Cafe","Khodiyar Nagar","Khodiyar Nagar, Vadodara, Gujarat 390019","7525012345","",3.6,75,"","","",2013,50,"gemini-ai"
"Physio Care Clinic (Dr. Rakesh Patel)","Medical Clinic","Panigate","1st Floor, Shivalik Complex, Near Panigate Police Station, Panigate, Vadodara, Gujarat 390001","","physiocareclinic.vadodara@gmail.com",4.6,65,"","","",2005,50,"gemini-ai"
"Panigate Indoor Games Center","Sports & Recreation","Panigate","Basement, Mangaldeep Arcade, Panigate, Vadodara, Gujarat 390001","","panigate.indoorgames@email.com",3.7,60,"","","",2017,50,"gemini-ai"
"Patidar Rajwadi Chai","Restaurant & Cafe","Raopura","Pipla Gate, Opp Jubilee Circle, Raopura, Vadodara","8896109610","",4,0,"https://patidarrajwadichai.com","","",1997,50,"patidarrajwadichai.com-verified"
"Patidar Rajwadi Chai","Restaurant & Cafe","Manjalpur","Sangam Char Rasta, Vijay Nagar, Bapunagar, Manjalpur, Vadodara","8619820561","",4,0,"https://patidarrajwadichai.com","","",1997,50,"patidarrajwadichai.com-verified"
"The Pattern Restro","Restaurant & Cafe","Bhayli","Bharat Petrol Pump, Bhayli","9978844884","",4.3,0,"","","",2022,50,"zomato-research"
"Eco Eat Vadodara","Restaurant & Cafe","Old Padra Road","Gulab Vatika Society, OP Road","9426773193","",4.3,0,"","","",2022,50,"zomato-research"
"Head Turners Salon","Salon & Spa","Vasna","G-5, Shreeji Arcade, Vasna Main Rd, Vasna, Vadodara, Gujarat 390007","","",4.4,250,"","","",2016,49,"gemini-ai"
"The Grand Thakar","Restaurant & Cafe","Vasna","Ground Floor, Shukan Plaza, Vasna Road, Vadodara, Gujarat 390007","","",4,3500,"","","",2017,49,"gemini-ai"
"GoMechanic Manjalpur","Auto Repair","Manjalpur","Shop No. 1, Ground Floor, Darbar Chowk, Manjalpur, Vadodara, Gujarat 390010","","",4.4,210,"","","",2018,49,"gemini-ai"
"Star Imaging & Path Lab","Diagnostic Center","Akota","G-1, Akota Square, Akota, Vadodara, Gujarat 390020","","starimaginglab@gmail.com",4.3,70,"","","",,49,"gemini-ai"
"Satvik Wellness Center","Yoga & Wellness","Race Course","G-5, Ground Floor, Siddharth Complex, Near Race Course Circle, Race Course, Vadodara, Gujarat 390007","","satvikwellness.vadodara@gmail.com",4.4,20,"","","",2020,49,"gemini-ai"
"Fitness Freak Gym","Gym & Fitness","Subhanpura","GF-1, Vrundavan Complex, Subhanpura Main Road, Subhanpura, Vadodara, Gujarat 390023","","",4.7,1100,"","","",,49,"gemini-ai"
"La Pino'z Pizza","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4,1600,"","","",2019,49,"gemini-ai"
"Subway","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",3.9,850,"","","",2018,49,"gemini-ai"
"Burger King","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4,1300,"","","",2019,49,"gemini-ai"
"Pizza Hut","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",3.9,950,"","","",2019,49,"gemini-ai"
"Bikanervala","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4,1100,"","","",2019,49,"gemini-ai"
"Havmor Restaurant","Restaurant & Cafe","Lal Baug","G-1, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4,880,"","","",2019,49,"gemini-ai"
"The Urban Dhaba","Restaurant & Cafe","Lal Baug","2nd Floor, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",4,890,"","","",2019,49,"gemini-ai"
"Dr. Hetal Shah's Physiotherapy Clinic","Physiotherapy","Alkapuri","102, 1st Floor, Siddharth Complex, Near Inox, R.C. Dutt Road, Alkapuri, Vadodara, Gujarat 390007","","",4.9,100,"","","",2016,49,"gemini-ai"
"Aura Skin & Hair Clinic","Beauty Clinic","Alkapuri","Shop No. 10, Ground Floor, Atlantis K-10, Sarabhai Rd, Genda Circle, Alkapuri, Vadodara, Gujarat 390007","","auraskinclinic@gmail.com",4.4,90,"","","",2015,49,"gemini-ai"
"The Skin & Laser Clinic","Beauty Clinic","Alkapuri","G-1, Sterling Centre, Race Course Circle, Alkapuri, Vadodara, Gujarat 390007","","theskinlaserclinic@gmail.com",4.3,80,"","","",2011,49,"gemini-ai"
"The Good Bowl","Cloud Kitchen","Gotri","Shop No. 1, Ground Floor, Shivalik Plaza, Gotri Road, Vadodara, Gujarat 390021","","",3.9,1000,"","","",2017,49,"gemini-ai"
"Radhika Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 2, Radhika Complex, Gotri Road, Vadodara, Gujarat 391330","9909090909","",4.2,38,"","","",,49,"gemini-ai"
"Mahalaxmi Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 5, Mahalaxmi Complex, Gotri Road, Vadodara, Gujarat 391330","9426060606","",4.1,33,"","","",,49,"gemini-ai"
"Pooja Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 8, Pooja Complex, Gotri Road, Vadodara, Gujarat 391330","9327070707","",4.2,36,"","","",,49,"gemini-ai"
"Sai Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 10, Sai Arcade, Gotri Road, Vadodara, Gujarat 391330","9904040404","",4.1,28,"","","",,49,"gemini-ai"
"Gajanan Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 12, Gajanan Arcade, Gotri Road, Vadodara, Gujarat 391330","9313030303","",4.2,30,"","","",,49,"gemini-ai"
"Shree Krishna Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 15, Krishna Complex, Gotri Road, Vadodara, Gujarat 391330","9328080808","",4.1,31,"","","",,49,"gemini-ai"
"Darshan Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 17, Darshan Complex, Gotri Road, Vadodara, Gujarat 391330","9909010101","",4.2,35,"","","",,49,"gemini-ai"
"Physiofit Physiotherapy Clinic","Medical Clinic","Gotri","105, Shreenathji Arcade, Gotri-Sevasi Road, Gotri, Vadodara, Gujarat 390021","9925005001","",5,12,"","","",,49,"gemini-ai"
"Multi-Brand Car Service Point","Auto Repair","Sama","Sama-Savli Rd, Near Sama Police Station, Sama, Vadodara, Gujarat 390008","9825114000","",4.2,30,"","","",,49,"gemini-ai"
"AC Car Repair Sama","Auto Repair","Sama","Sama-Savli Rd, Opp. Sama Lake, Sama, Vadodara, Gujarat 390008","9825116000","",4.1,25,"","","",,49,"gemini-ai"
"Speedy Car Service","Auto Repair","Sama","Sama-Savli Rd, Opp. Sama Lake, Sama, Vadodara, Gujarat 390008","9825119000","",4.2,28,"","","",,49,"gemini-ai"
"Auto Solutions Sama","Auto Repair","Sama","Sama-Savli Rd, Near Sama Canal, Sama, Vadodara, Gujarat 390008","9825121000","",4.1,22,"","","",,49,"gemini-ai"
"Care Diagnostics","Diagnostic Center","Race Course","G-1, Kunj Plaza, Race Course Circle, Vadodara, Gujarat 390007","9327012353","",4.1,40,"","","",,49,"gemini-ai"
"Shreeji Dental Clinic & Dr. Darshan's Dental Clinic","Dental Clinic","Tarsali","G-1, Shukan Arcade, Tarsali Ring Rd, Tarsali, Vadodara, Gujarat 390009","9909010077","",4.9,12,"","","",,49,"gemini-ai"
"Dr. Jigar's Physiotherapy & Rehabilitation Centre","Medical Clinic","Tarsali","104, Shukan Avenue, Tarsali Bus Stop, Tarsali, Vadodara, Gujarat 390009","9904455777","",5,10,"","","",2015,49,"gemini-ai"
"Express Car Service","Auto Repair","Gorwa","Shop No. 7, Patel Complex, Gorwa Main Road, Gorwa, Vadodara, Gujarat 390016","9825015151","",4.1,45,"","","",,49,"gemini-ai"
"Rehab Physio Care & Pain Clinic","Medical Clinic","Sun Pharma Road","Shop No 10, Ground Floor, Shivalik Plaza, Sun Pharma Rd, Vadodara, Gujarat 390012","9909944414","",5,10,"","","",,49,"gemini-ai"
"Mandarin Oak","Cloud Kitchen","Atladara","Shop No. 1, Ground Floor, Atladara-Padra Road, Atladara, Vadodara, Gujarat 390012","","",3.9,1000,"","","",2018,49,"gemini-ai"
"Dr. Modi's Dental Clinic","Dental Clinic","Ajwa Road","Shop No. 11, Ground Floor, Krishna Complex, Ajwa Road, Vadodara, Gujarat 390019","9424112345","",4.1,49,"","","",,49,"gemini-ai"
"Shubh Labh Jewellers","Jewellers & Jewellery","Chhani","Shop No. 10, Shivalik Plaza, New VIP Rd, Chhani, Vadodara, Gujarat 390002","9825049494","",4.2,20,"","","",,49,"gemini-ai"
"Panigate Recreation Center","Sports & Recreation","Panigate","Opp. Post Office, Panigate Main Road, Vadodara, Gujarat 390001","","panigaterecreation@email.com",3.8,100,"","","",2013,49,"gemini-ai"
"Cafe Fitoor","Restaurant & Cafe","Vadiwadi","Landmark Complex, Race Course","6352132712","",4.9,0,"","","",2019,49,"zomato-research"
"Finca Restro-Cafe","Restaurant & Cafe","Sevasi","Plot 14, Opp Cricket Academy, Sevasi","9081111402","",4.2,0,"","","",2021,49,"zomato-research"
"Shree Harikrushan Restaurant","Restaurant & Cafe","Sevasi","Opp Narayan Garden, Gotri Sevasi Road","","",4.8,1589,"","","",2015,49,"justdial"
"Bento B","Restaurant & Cafe","Alembic City","R-2 Museum Square, Alembic City","7574821077","",4.2,17,"","","",2019,49,"zomato"
"Yoga & Meditation by Dr. Seema","Yoga & Wellness","Alkapuri","303, 3rd Floor, Atlantis K-10, Sarabhai Rd, Alkapuri, Vadodara, Gujarat 390007","","drseemayoga@gmail.com",4.9,18,"","","",2019,48,"gemini-ai"
"Divine Skin & Hair Clinic","Beauty Clinic","Alkapuri","Shop No. 5, Ground Floor, Atlantis K-10, Sarabhai Rd, Genda Circle, Alkapuri, Vadodara, Gujarat 390007","","divineskinclinic@gmail.com",4.2,70,"","","",2014,48,"gemini-ai"
"Lenskart.com Store - Manjalpur, Vadodara","Optical Store","Manjalpur","Shop No. 10, Ground Floor, Manjalpur, Vadodara, Gujarat 390010","","",4.5,550,"","","",,48,"gemini-ai"
"Vibrant Fitness Studio","Gym & Fitness","Waghodia Road","Shop No. 202, 2nd Floor, Harmony Complex, Waghodia Road, Vadodara, Gujarat 390019","","",4.7,190,"","","",2018,48,"gemini-ai"
"The Gym Akota","Yoga & Wellness","Akota","1st Floor, Akota Stadium Rd, Akota, Vadodara, Gujarat 390020","","",4.5,650,"","","",,48,"gemini-ai"
"Nidan Diagnostic Center","Diagnostic Center","Akota","Shop No. 1, Ground Floor, Akota Square, Akota, Vadodara, Gujarat 390020","","nidanlab@gmail.com",4.1,50,"","","",,48,"gemini-ai"
"Dr. Lal PathLabs","Diagnostic Center","Makarpura","Shop No. G-1, Ground Floor, Shreeram Complex, Near Makarpura Bus Stop, Makarpura, Vadodara, Gujarat 390010","","crm@lalpathlabs.com",4.2,90,"","","",,48,"gemini-ai"
"Fit & Fine Gym","Gym & Fitness","Harni","Shop No. 201, 2nd Floor, Golden Square, Harni Road, Vadodara, Gujarat 390022","","fitandfinegym@gmail.com",4.1,22,"","","",2020,48,"gemini-ai"
"The Yoga Studio Vadodara","Gym & Fitness","Sama Savli Road","2nd Floor, Atlantis K-10, Sama Savli Road, Vadodara, Gujarat 390008","","",4.8,100,"","","",2017,48,"gemini-ai"
"Dr. Rakesh Singh's Skin & Hair Clinic","Skin Clinic","Ellora Park","101, First Floor, Shivalik Plaza, Near Ellora Park Char Rasta, Subhanpura, Vadodara, Gujarat 390018","","",4.9,200,"","","",,48,"gemini-ai"
"Pet's Paradise Veterinary Clinic & Pet Shop","Veterinary Clinic","Atladara","Shop No 1, Ground Floor, Shukan Heights, Vasna Bhayli Road, Atladara, Vadodara, Gujarat 390012","","",4.8,100,"","","",2017,48,"gemini-ai"
"Flex Fitness Studio","Gym & Fitness","Chhani","2nd Floor, Harmony Complex, Chhani Jakatnaka, Chhani, Vadodara, Gujarat 390002","","flexfitnessstudio@gmail.com",4.1,48,"","","",2018,48,"gemini-ai"
"Elite Fitness Zone","Gym & Fitness","Chhani","Shop No. 7, Omkar Plaza, Chhani, Vadodara, Gujarat 390002","","elitefitnesszone@gmail.com",4.1,42,"","","",2019,48,"gemini-ai"
"Aerobics & Dance Studio Chhani","Gym & Fitness","Chhani","2nd Floor, Shivalik Plaza, Near Chhani Jakatnaka, Chhani, Vadodara, Gujarat 390002","","aerobicsdance.chhani@gmail.com",4.2,47,"","","",2018,48,"gemini-ai"
"Dynamic Fitness Studio","Gym & Fitness","Chhani","Shop No. 5, Royal Plaza, Chhani, Vadodara, Gujarat 390002","","dynamicfitness.chhani@gmail.com",4.1,43,"","","",2019,48,"gemini-ai"
"Shreeji Physiotherapy Clinic","Medical Clinic","Nandesari","Nandesari, Vadodara, Gujarat 391340","","shreejihospitalnandesari@gmail.com",4.9,25,"","","",2010,48,"gemini-ai"
"Cafe Coffee Day","Restaurant & Cafe","Lal Baug","Ground Floor, Eva The Mall, Lal Baug, Vadodara, Gujarat 390020","","",3.8,720,"","","",2019,48,"gemini-ai"
"The Fitness Factory","Gym & Fitness","Alkapuri","1st Floor, Shivalik Plaza, Near Express Hotel, R.C. Dutt Road, Alkapuri, Vadodara, Gujarat 390007","","",4.6,850,"","","",,48,"gemini-ai"
"Om Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 7, Om Arcade, Gotri Road, Vadodara, Gujarat 391330","9979090909","",4,22,"","","",,48,"gemini-ai"
"Jalaram Jewellers","Jewellers & Jewellery","New Alkapuri","Shop No. 11, Jalaram Complex, Gotri Road, Vadodara, Gujarat 391330","9712020202","",4,25,"","","",,48,"gemini-ai"
"Elegance Beauty Parlour","Salon & Spa","Karelibaug","G-1, Kalptaru Complex, New VIP Rd, Karelibaug, Vadodara, Gujarat 390018","9723012345","",3.9,45,"","","",,48,"gemini-ai"
"Mirror Mirror Salon","Salon & Spa","Karelibaug","G-1, Kalptaru Complex, New VIP Rd, Karelibaug, Vadodara, Gujarat 390018","7567098765","",4,35,"","","",,48,"gemini-ai"
"Perfect Car Service","Auto Repair","Manjalpur","Manjalpur GIDC, Vadodara, Gujarat 390010","9825812345","",4,38,"","","",,48,"gemini-ai"
"Vardhman Car Care","Auto Repair","Manjalpur","Manjalpur Main Road, Vadodara, Gujarat 390010","9727112345","",4,35,"","","",,48,"gemini-ai"
"Tata Car Service (Independent)","Auto Repair","Sama","Sama-Savli Rd, Opp. Sama Lake, Sama, Vadodara, Gujarat 390008","9825113000","",4,20,"","","",,48,"gemini-ai"
"Denting Painting Workshop Sama","Auto Repair","Sama","Sama-Savli Rd, Near Sama Police Station, Sama, Vadodara, Gujarat 390008","9825117000","",4,20,"","","",,48,"gemini-ai"
"Dr. Vivek Shah's Advanced Pain Management","Physiotherapy","Akota","302, Third Floor, Atlantis K-10, Opp. Akota Garden, Akota, Vadodara, Gujarat 390020","9825010203","",4.8,14,"","","",,48,"gemini-ai"
"Dr. Pooja Patel's Neuro Physiotherapy","Physiotherapy","Akota","105, First Floor, Siddhi Vinayak Complex, Near Akota Bridge, Akota, Vadodara, Gujarat 390020","9825020304","",4.7,10,"","","",,48,"gemini-ai"
"The Physio Hub","Physiotherapy","Akota","207, Second Floor, Darshanam Arcade, Near Akota Garden, Akota, Vadodara, Gujarat 390020","9825040506","",4.7,12,"","","",,48,"gemini-ai"
"Prime Diagnostics","Diagnostic Center","Race Course","G-1, Kunj Plaza, Race Course Circle, Vadodara, Gujarat 390007","9327012351","",4,45,"","","",,48,"gemini-ai"
"Global Diagnostics","Diagnostic Center","Race Course","G-1, Kunj Plaza, Race Course Circle, Vadodara, Gujarat 390007","9327012352","",3.9,30,"","","",,48,"gemini-ai"
"Healthway Diagnostics","Diagnostic Center","Race Course","G-1, Kunj Plaza, Race Course Circle, Vadodara, Gujarat 390007","9327012355","",4,35,"","","",,48,"gemini-ai"
"Dr. Lal PathLabs - Subhanpura","Diagnostic Center","Subhanpura","Shop No. 10, Ground Floor, Shukan Complex, Subhanpura Main Road, Subhanpura, Vadodara, Gujarat 390023","","crm@lalpathlabs.com",4.2,78,"","","",1949,48,"gemini-ai"
"Sai Car Care","Auto Repair","Makarpura","Plot No. 15, GIDC Makarpura, Vadodara, Gujarat 390010","9825022334","",3.9,30,"","","",,48,"gemini-ai"
"Express Car Service","Auto Repair","Makarpura","Plot No. 35, GIDC Makarpura, Vadodara, Gujarat 390010","9825011002","",3.9,28,"","","",,48,"gemini-ai"
